110;31;17;30;0;1;0;0;1;0;40;0;(1,0);(2,0);(3,1);(4,0);(5,0);(6,0);(7,1);(8,0);(9,0);(10,0);(11,0);(12,0);(13,0);(14,0);(15,0);(16,0);(17,0);(18,0);(19,0);(20,0);(21,0);(22,0);(23,0);(24,0);(25,0);(26,0);(27,0);(28,0);(29,0);(30,0);(31,0);(32,0);(33,0);(34,0);(35,0);(36,0);(37,0);(38,0);(39,0);(40,0);(41,0);(42,0);(43,0);(44,0);(45,0);(46,0);(47,0);(48,0);(49,0);(50,0);
120;29;17;29;1;2;1;0;1;0;42;0;(1,0);(2,0);(3,1);(4,0);(5,0);(6,0);(7,1);(8,0);(9,1);(10,0);(11,0);(12,0);(13,0);(14,1);(15,0);(16,0);(17,0);(18,0);(19,0);(20,0);(21,0);(22,0);(23,0);(24,0);(25,0);(26,0);(27,0);(28,0);(29,0);(30,0);(31,0);(32,0);(33,0);(34,0);(35,0);(36,0);(37,0);(38,0);(39,0);(40,0);(41,0);(42,0);(43,0);(44,0);(45,0);(46,0);(47,0);(48,0);(49,0);(50,0);
130;29;16;28;2;2;2;0;1;0;45;0;(1,0);(2,0);(3,1);(4,0);(5,0);(6,0);(7,1);(8,0);(9,1);(10,0);(11,0);(12,0);(13,0);(14,1);(15,0);(16,0);(17,0);(18,0);(19,1);(20,0);(21,0);(22,0);(23,0);(24,0);(25,0);(26,0);(27,0);(28,0);(29,0);(30,0);(31,0);(32,0);(33,0);(34,0);(35,0);(36,0);(37,0);(38,0);(39,0);(40,0);(41,0);(42,0);(43,0);(44,0);(45,0);(46,0);(47,0);(48,0);(49,0);(50,0);
140;27;17;27;3;2;3;0;1;0;48;0;(1,0);(2,0);(3,1);(4,0);(5,0);(6,0);(7,1);(8,0);(9,1);(10,0);(11,0);(12,0);(13,0);(14,1);(15,0);(16,0);(17,0);(18,0);(19,1);(20,0);(21,0);(22,0);(23,0);(24,0);(25,0);(26,1);(27,0);(28,0);(29,0);(30,0);(31,0);(32,0);(33,0);(34,0);(35,0);(36,0);(37,0);(38,0);(39,0);(40,0);(41,0);(42,0);(43,0);(44,0);(45,0);(46,0);(47,0);(48,0);(49,0);(50,0);
150;27;16;25;4;2;5;0;1;0;51;0;(1,0);(2,0);(3,1);(4,0);(5,0);(6,0);(7,1);(8,0);(9,1);(10,0);(11,0);(12,0);(13,0);(14,1);(15,0);(16,0);(17,0);(18,0);(19,1);(20,0);(21,0);(22,0);(23,0);(24,0);(25,0);(26,1);(27,0);(28,0);(29,0);(30,1);(31,0);(32,0);(33,0);(34,0);(35,0);(36,0);(37,0);(38,0);(39,0);(40,0);(41,0);(42,0);(43,0);(44,0);(45,0);(46,0);(47,0);(48,0);(49,0);(50,0);
160;25;17;25;5;2;5;1;0;0;55;0;(1,0);(2,0);(3,1);(4,0);(5,0);(6,0);(7,1);(8,0);(9,1);(10,0);(11,0);(12,0);(13,0);(14,1);(15,0);(16,0);(17,0);(18,0);(19,1);(20,0);(21,0);(22,0);(23,0);(24,0);(25,0);(26,1);(27,0);(28,0);(29,0);(30,1);(31,0);(32,0);(33,0);(34,0);(35,0);(36,0);(37,1);(38,0);(39,0);(40,0);(41,0);(42,0);(43,0);(44,0);(45,0);(46,0);(47,0);(48,0);(49,0);(50,0);
170;26;15;24;7;1;6;0;1;0;58;0;(1,0);(2,0);(3,1);(4,0);(5,0);(6,0);(7,1);(8,0);(9,1);(10,0);(11,0);(12,0);(13,0);(14,1);(15,0);(16,0);(17,0);(18,0);(19,1);(20,0);(21,0);(22,0);(23,0);(24,0);(25,0);(26,1);(27,0);(28,0);(29,0);(30,1);(31,0);(32,0);(33,0);(34,0);(35,0);(36,0);(37,1);(38,0);(39,0);(40,0);(41,0);(42,0);(43,0);(44,0);(45,0);(46,0);(47,0);(48,1);(49,0);(50,0);
180;25;14;23;8;2;7;0;1;0;61;0;(1,0);(2,0);(3,1);(4,0);(5,0);(6,0);(7,1);(8,0);(9,1);(10,0);(11,0);(12,0);(13,0);(14,1);(15,0);(16,0);(17,0);(18,0);(19,1);(20,0);(21,0);(22,0);(23,0);(24,0);(25,0);(26,1);(27,0);(28,0);(29,0);(30,1);(31,0);(32,0);(33,0);(34,0);(35,0);(36,0);(37,1);(38,0);(39,0);(40,0);(41,0);(42,0);(43,0);(44,0);(45,0);(46,0);(47,1);(48,1);(49,0);(50,1);
190;24;14;22;8;3;8;0;1;0;65;0;(1,0);(2,0);(3,1);(4,0);(5,0);(6,0);(7,1);(8,0);(9,1);(10,0);(11,0);(12,0);(13,0);(14,1);(15,0);(16,0);(17,0);(18,0);(19,1);(20,0);(21,0);(22,0);(23,0);(24,0);(25,0);(26,1);(27,0);(28,0);(29,0);(30,1);(31,0);(32,0);(33,0);(34,0);(35,0);(36,0);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,0);(45,0);(46,0);(47,1);(48,1);(49,0);(50,1);
200;23;14;22;9;3;8;0;1;0;68;0;(1,0);(2,0);(3,1);(4,0);(5,0);(6,0);(7,1);(8,0);(9,1);(10,0);(11,0);(12,0);(13,0);(14,1);(15,0);(16,0);(17,0);(18,0);(19,1);(20,0);(21,0);(22,0);(23,0);(24,0);(25,0);(26,1);(27,0);(28,0);(29,0);(30,1);(31,0);(32,0);(33,0);(34,0);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,0);(45,0);(46,0);(47,1);(48,1);(49,0);(50,1);
210;22;14;20;10;3;10;1;0;0;71;0;(1,0);(2,0);(3,1);(4,0);(5,0);(6,0);(7,1);(8,0);(9,1);(10,0);(11,0);(12,0);(13,0);(14,1);(15,0);(16,0);(17,0);(18,0);(19,1);(20,0);(21,0);(22,0);(23,0);(24,1);(25,0);(26,1);(27,0);(28,0);(29,0);(30,1);(31,0);(32,0);(33,0);(34,0);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,0);(45,0);(46,0);(47,1);(48,1);(49,0);(50,1);
220;20;15;20;10;4;10;0;1;0;74;0;(1,0);(2,0);(3,1);(4,0);(5,0);(6,0);(7,1);(8,0);(9,1);(10,0);(11,0);(12,0);(13,0);(14,1);(15,0);(16,0);(17,0);(18,0);(19,1);(20,0);(21,0);(22,0);(23,0);(24,1);(25,0);(26,1);(27,0);(28,0);(29,0);(30,1);(31,0);(32,0);(33,0);(34,0);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,1);(45,0);(46,0);(47,1);(48,1);(49,0);(50,1);
230;18;14;18;13;4;12;1;0;0;78;0;(1,0);(2,0);(3,1);(4,0);(5,0);(6,0);(7,1);(8,0);(9,1);(10,0);(11,0);(12,0);(13,0);(14,1);(15,0);(16,0);(17,0);(18,0);(19,1);(20,0);(21,0);(22,0);(23,0);(24,1);(25,0);(26,1);(27,0);(28,1);(29,0);(30,1);(31,1);(32,1);(33,0);(34,0);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,1);(45,0);(46,0);(47,1);(48,1);(49,0);(50,1);
240;17;14;16;12;6;14;0;1;0;81;0;(1,0);(2,0);(3,1);(4,0);(5,0);(6,0);(7,1);(8,0);(9,1);(10,0);(11,0);(12,0);(13,0);(14,1);(15,0);(16,1);(17,0);(18,0);(19,1);(20,0);(21,0);(22,0);(23,0);(24,1);(25,0);(26,1);(27,0);(28,1);(29,0);(30,1);(31,1);(32,1);(33,0);(34,0);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,1);(45,0);(46,0);(47,1);(48,1);(49,0);(50,1);
250;15;14;14;16;4;16;0;1;0;85;0;(1,0);(2,0);(3,1);(4,0);(5,0);(6,0);(7,1);(8,0);(9,1);(10,0);(11,0);(12,0);(13,0);(14,1);(15,0);(16,1);(17,0);(18,1);(19,1);(20,0);(21,1);(22,0);(23,0);(24,1);(25,0);(26,1);(27,0);(28,1);(29,0);(30,1);(31,1);(32,1);(33,0);(34,0);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,1);(45,0);(46,0);(47,1);(48,1);(49,0);(50,1);
260;13;14;12;18;4;18;1;0;0;89;0;(1,0);(2,0);(3,1);(4,0);(5,0);(6,0);(7,1);(8,0);(9,1);(10,0);(11,0);(12,0);(13,0);(14,1);(15,0);(16,1);(17,0);(18,1);(19,1);(20,0);(21,1);(22,0);(23,0);(24,1);(25,0);(26,1);(27,0);(28,1);(29,0);(30,1);(31,1);(32,1);(33,0);(34,0);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,1);(45,0);(46,1);(47,1);(48,1);(49,1);(50,1);
270;13;13;12;19;4;18;1;0;0;92;0;(1,0);(2,0);(3,1);(4,0);(5,1);(6,0);(7,1);(8,0);(9,1);(10,0);(11,0);(12,0);(13,0);(14,1);(15,0);(16,1);(17,0);(18,1);(19,1);(20,0);(21,1);(22,0);(23,0);(24,1);(25,0);(26,1);(27,0);(28,1);(29,0);(30,1);(31,1);(32,1);(33,0);(34,0);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,1);(45,0);(46,1);(47,1);(48,1);(49,1);(50,1);
280;11;14;11;20;4;19;0;1;0;96;0;(1,0);(2,0);(3,1);(4,1);(5,1);(6,0);(7,1);(8,0);(9,1);(10,0);(11,0);(12,0);(13,0);(14,1);(15,0);(16,1);(17,0);(18,1);(19,1);(20,0);(21,1);(22,0);(23,0);(24,1);(25,0);(26,1);(27,0);(28,1);(29,0);(30,1);(31,1);(32,1);(33,0);(34,0);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,1);(45,0);(46,1);(47,1);(48,1);(49,1);(50,1);
290;11;13;10;20;5;20;0;1;0;100;0;(1,0);(2,0);(3,1);(4,1);(5,1);(6,0);(7,1);(8,0);(9,1);(10,0);(11,0);(12,0);(13,0);(14,1);(15,0);(16,1);(17,0);(18,1);(19,1);(20,1);(21,1);(22,0);(23,0);(24,1);(25,0);(26,1);(27,0);(28,1);(29,0);(30,1);(31,1);(32,1);(33,0);(34,0);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,1);(45,0);(46,1);(47,1);(48,1);(49,1);(50,1);
300;11;12;10;21;5;20;0;1;0;103;0;(1,0);(2,1);(3,1);(4,1);(5,1);(6,0);(7,1);(8,0);(9,1);(10,0);(11,0);(12,0);(13,0);(14,1);(15,0);(16,1);(17,0);(18,1);(19,1);(20,1);(21,1);(22,0);(23,0);(24,1);(25,0);(26,1);(27,0);(28,1);(29,0);(30,1);(31,1);(32,1);(33,0);(34,0);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,1);(45,0);(46,1);(47,1);(48,1);(49,1);(50,1);
310;9;12;9;21;7;21;0;1;0;107;0;(1,0);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,0);(9,1);(10,0);(11,0);(12,0);(13,0);(14,1);(15,0);(16,1);(17,0);(18,1);(19,1);(20,1);(21,1);(22,0);(23,0);(24,1);(25,0);(26,1);(27,0);(28,1);(29,0);(30,1);(31,1);(32,1);(33,1);(34,0);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,1);(45,0);(46,1);(47,1);(48,1);(49,1);(50,1);
320;9;11;9;21;8;21;1;0;0;110;0;(1,0);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,0);(9,1);(10,0);(11,0);(12,0);(13,0);(14,1);(15,0);(16,1);(17,0);(18,1);(19,1);(20,1);(21,1);(22,1);(23,0);(24,1);(25,0);(26,1);(27,0);(28,1);(29,0);(30,1);(31,1);(32,1);(33,1);(34,0);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,1);(45,0);(46,1);(47,1);(48,1);(49,1);(50,1);
330;9;11;9;21;8;21;1;0;0;114;0;(1,0);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,0);(9,1);(10,0);(11,0);(12,0);(13,0);(14,1);(15,0);(16,1);(17,0);(18,1);(19,1);(20,1);(21,1);(22,1);(23,0);(24,1);(25,0);(26,1);(27,0);(28,1);(29,0);(30,1);(31,1);(32,1);(33,1);(34,0);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,1);(45,0);(46,1);(47,1);(48,1);(49,1);(50,1);
340;9;11;9;22;7;21;0;1;0;117;0;(1,0);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,0);(9,1);(10,0);(11,0);(12,0);(13,0);(14,1);(15,0);(16,1);(17,0);(18,1);(19,1);(20,1);(21,1);(22,1);(23,0);(24,1);(25,0);(26,1);(27,0);(28,1);(29,0);(30,1);(31,1);(32,1);(33,1);(34,0);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,1);(45,0);(46,1);(47,1);(48,1);(49,1);(50,1);
350;9;10;9;22;8;21;0;1;0;121;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,0);(9,1);(10,0);(11,0);(12,0);(13,0);(14,1);(15,0);(16,1);(17,0);(18,1);(19,1);(20,1);(21,1);(22,1);(23,0);(24,1);(25,0);(26,1);(27,0);(28,1);(29,0);(30,1);(31,1);(32,1);(33,1);(34,0);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,1);(45,0);(46,1);(47,1);(48,1);(49,1);(50,1);
360;8;9;8;23;9;22;0;1;0;125;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,0);(9,1);(10,0);(11,0);(12,0);(13,0);(14,1);(15,0);(16,1);(17,0);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,0);(26,1);(27,1);(28,1);(29,0);(30,1);(31,1);(32,1);(33,1);(34,0);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,1);(45,0);(46,1);(47,1);(48,1);(49,1);(50,1);
370;8;8;8;22;11;22;1;0;0;129;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,0);(9,1);(10,0);(11,1);(12,0);(13,0);(14,1);(15,0);(16,1);(17,0);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,0);(26,1);(27,1);(28,1);(29,0);(30,1);(31,1);(32,1);(33,1);(34,0);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,1);(45,0);(46,1);(47,1);(48,1);(49,1);(50,1);
380;8;8;8;23;10;22;0;1;0;133;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,0);(9,1);(10,0);(11,1);(12,0);(13,0);(14,1);(15,0);(16,1);(17,0);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,0);(26,1);(27,1);(28,1);(29,0);(30,1);(31,1);(32,1);(33,1);(34,0);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,1);(45,0);(46,1);(47,1);(48,1);(49,1);(50,1);
390;8;7;7;23;11;23;0;1;0;136;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,0);(9,1);(10,0);(11,1);(12,1);(13,0);(14,1);(15,0);(16,1);(17,0);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,0);(26,1);(27,1);(28,1);(29,0);(30,1);(31,1);(32,1);(33,1);(34,0);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,1);(45,0);(46,1);(47,1);(48,1);(49,1);(50,1);
400;7;8;7;23;11;23;1;0;0;139;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,0);(9,1);(10,0);(11,1);(12,1);(13,0);(14,1);(15,0);(16,1);(17,0);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,0);(26,1);(27,1);(28,1);(29,0);(30,1);(31,1);(32,1);(33,1);(34,0);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,1);(45,0);(46,1);(47,1);(48,1);(49,1);(50,1);
410;6;8;6;24;11;24;1;0;0;142;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,0);(11,1);(12,1);(13,0);(14,1);(15,0);(16,1);(17,0);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,0);(26,1);(27,1);(28,1);(29,0);(30,1);(31,1);(32,1);(33,1);(34,0);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,1);(45,0);(46,1);(47,1);(48,1);(49,1);(50,1);
420;7;7;5;24;11;25;0;1;0;145;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,0);(11,1);(12,1);(13,0);(14,1);(15,0);(16,1);(17,0);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,0);(26,1);(27,1);(28,1);(29,0);(30,1);(31,1);(32,1);(33,1);(34,0);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,1);(45,0);(46,1);(47,1);(48,1);(49,1);(50,1);
430;4;8;4;26;11;26;0;1;0;148;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,0);(14,1);(15,0);(16,1);(17,0);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,0);(26,1);(27,1);(28,1);(29,0);(30,1);(31,1);(32,1);(33,1);(34,1);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,1);(45,0);(46,1);(47,1);(48,1);(49,1);(50,1);
440;4;8;4;26;11;26;1;0;0;151;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,0);(14,1);(15,0);(16,1);(17,0);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,0);(26,1);(27,1);(28,1);(29,0);(30,1);(31,1);(32,1);(33,1);(34,1);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,1);(45,0);(46,1);(47,1);(48,1);(49,1);(50,1);
450;4;8;4;27;10;26;0;1;0;154;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,0);(14,1);(15,0);(16,1);(17,0);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,0);(26,1);(27,1);(28,1);(29,0);(30,1);(31,1);(32,1);(33,1);(34,1);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,1);(45,0);(46,1);(47,1);(48,1);(49,1);(50,1);
460;4;8;3;27;10;27;1;0;0;157;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,0);(14,1);(15,0);(16,1);(17,0);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,0);(26,1);(27,1);(28,1);(29,0);(30,1);(31,1);(32,1);(33,1);(34,1);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,1);(45,0);(46,1);(47,1);(48,1);(49,1);(50,1);
470;3;9;2;27;10;28;0;1;0;161;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,0);(14,1);(15,0);(16,1);(17,0);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,0);(26,1);(27,1);(28,1);(29,0);(30,1);(31,1);(32,1);(33,1);(34,1);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,1);(45,0);(46,1);(47,1);(48,1);(49,1);(50,1);
480;2;9;2;28;9;27;1;1;1;164;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,0);(16,1);(17,0);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,0);(26,1);(27,1);(28,1);(29,0);(30,1);(31,2);(32,1);(33,1);(34,1);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,1);(45,0);(46,1);(47,1);(48,1);(49,1);(50,1);
490;2;9;2;27;10;27;1;1;1;167;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,0);(16,1);(17,0);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,0);(26,1);(27,1);(28,1);(29,0);(30,1);(31,2);(32,1);(33,1);(34,1);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,1);(45,0);(46,1);(47,1);(48,1);(49,1);(50,1);
500;2;8;7;25;10;25;3;2;3;170;0;(1,1);(2,1);(3,1);(4,1);(5,1);(6,2);(7,1);(8,1);(9,1);(10,1);(11,1);(12,1);(13,1);(14,1);(15,1);(16,1);(17,0);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,0);(26,1);(27,1);(28,1);(29,0);(30,1);(31,2);(32,1);(33,1);(34,1);(35,0);(36,1);(37,1);(38,0);(39,0);(40,1);(41,0);(42,0);(43,0);(44,2);(45,0);(46,1);(47,1);(48,1);(49,1);(50,1);
