10;25;0;25;25.0;4;10;0;0.0;5;6;0;0.0;0.9295685919481076;0;(1,1);(2,1);(3,1);(4,2);(5,1);(6,1);(7,1);(8,2);(9,1);(10,2);(11,1);(12,1);(13,1);(14,1);(15,2);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,1);(25,2);(26,1);(27,2);(28,1);(29,1);(30,1);(31,1);(32,1);(33,1);(34,1);(35,1);(36,1);(37,1);(38,2);(39,1);(40,2);(41,1);(42,1);(43,1);(44,1);(45,1);(46,2);(47,1);(48,1);(49,2);(50,1);
20;36;0;25;25.0;3;7;0;0.0;2;2;0;0.0;3.601199406983485;0;(1,1);(2,1);(3,1);(4,2);(5,2);(6,1);(7,2);(8,2);(9,1);(10,2);(11,1);(12,1);(13,2);(14,2);(15,2);(16,1);(17,1);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,2);(25,2);(26,1);(27,2);(28,2);(29,2);(30,1);(31,1);(32,2);(33,1);(34,2);(35,1);(36,1);(37,3);(38,3);(39,1);(40,2);(41,1);(42,1);(43,2);(44,1);(45,2);(46,2);(47,1);(48,1);(49,2);(50,1);
30;42;0;25;25.0;3;1;0;0.0;2;2;0;0.0;7.04200142791319;0;(1,1);(2,1);(3,1);(4,2);(5,2);(6,1);(7,2);(8,2);(9,1);(10,2);(11,2);(12,1);(13,2);(14,3);(15,2);(16,2);(17,2);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,2);(25,2);(26,1);(27,2);(28,2);(29,2);(30,1);(31,1);(32,2);(33,1);(34,2);(35,2);(36,1);(37,3);(38,3);(39,1);(40,2);(41,1);(42,1);(43,2);(44,1);(45,2);(46,2);(47,1);(48,1);(49,2);(50,2);
40;32;10;25;25.0;3;1;0;0.0;3;1;0;0.0;10.661055641076636;0;(1,1);(2,1);(3,1);(4,2);(5,2);(6,1);(7,2);(8,2);(9,1);(10,2);(11,2);(12,1);(13,2);(14,3);(15,2);(16,2);(17,2);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,2);(25,2);(26,1);(27,2);(28,2);(29,2);(30,1);(31,1);(32,2);(33,1);(34,2);(35,2);(36,1);(37,3);(38,3);(39,1);(40,2);(41,1);(42,1);(43,2);(44,1);(45,2);(46,2);(47,1);(48,1);(49,2);(50,2);
50;4;36;25;25.0;0;4;0;0.0;3;3;0;0.0;12.051265551021167;0;(1,1);(2,1);(3,1);(4,2);(5,2);(6,1);(7,2);(8,2);(9,1);(10,2);(11,2);(12,1);(13,2);(14,3);(15,2);(16,2);(17,3);(18,1);(19,1);(20,1);(21,1);(22,1);(23,1);(24,2);(25,2);(26,2);(27,2);(28,2);(29,3);(30,1);(31,1);(32,2);(33,1);(34,2);(35,2);(36,2);(37,3);(38,3);(39,1);(40,2);(41,1);(42,1);(43,2);(44,1);(45,2);(46,2);(47,1);(48,1);(49,2);(50,2);
60;11;30;25;25.0;1;4;0;0.0;1;3;0;0.0;12.915055201941941;0;(1,1);(2,1);(3,1);(4,2);(5,2);(6,1);(7,2);(8,2);(9,1);(10,2);(11,2);(12,1);(13,2);(14,3);(15,2);(16,2);(17,3);(18,1);(19,2);(20,1);(21,2);(22,1);(23,2);(24,2);(25,2);(26,2);(27,2);(28,2);(29,3);(30,1);(31,1);(32,2);(33,1);(34,2);(35,2);(36,2);(37,3);(38,3);(39,1);(40,2);(41,1);(42,1);(43,2);(44,2);(45,2);(46,2);(47,1);(48,1);(49,2);(50,2);
70;15;26;25;25.0;5;1;0;0.0;0;3;0;0.0;14.063776345502808;0;(1,1);(2,1);(3,1);(4,2);(5,2);(6,1);(7,2);(8,2);(9,2);(10,2);(11,2);(12,1);(13,2);(14,3);(15,2);(16,2);(17,4);(18,1);(19,2);(20,1);(21,2);(22,1);(23,2);(24,2);(25,2);(26,2);(27,2);(28,2);(29,3);(30,1);(31,1);(32,2);(33,1);(34,3);(35,2);(36,2);(37,3);(38,3);(39,2);(40,2);(41,1);(42,1);(43,2);(44,2);(45,2);(46,2);(47,1);(48,1);(49,2);(50,2);
80;23;16;25;25.0;2;4;0;0.0;3;2;0;0.0;16.019686264010055;0;(1,1);(2,1);(3,1);(4,2);(5,2);(6,1);(7,2);(8,2);(9,2);(10,2);(11,2);(12,1);(13,2);(14,3);(15,2);(16,2);(17,4);(18,1);(19,2);(20,1);(21,2);(22,1);(23,2);(24,2);(25,2);(26,2);(27,2);(28,2);(29,3);(30,1);(31,1);(32,2);(33,1);(34,3);(35,2);(36,2);(37,4);(38,3);(39,2);(40,2);(41,1);(42,1);(43,2);(44,2);(45,2);(46,2);(47,2);(48,1);(49,2);(50,2);
90;26;14;25;25.0;1;5;0;0.0;1;3;0;0.0;18.2736823146617;0;(1,2);(2,1);(3,1);(4,2);(5,2);(6,1);(7,2);(8,2);(9,2);(10,3);(11,2);(12,1);(13,2);(14,3);(15,2);(16,2);(17,4);(18,1);(19,2);(20,1);(21,2);(22,1);(23,2);(24,2);(25,2);(26,2);(27,2);(28,2);(29,4);(30,1);(31,1);(32,2);(33,1);(34,3);(35,2);(36,2);(37,5);(38,3);(39,3);(40,2);(41,1);(42,1);(43,2);(44,2);(45,2);(46,2);(47,2);(48,1);(49,2);(50,2);
100;28;14;24;24.98;1;4;1;0.02;3;0;0;0.0;20.574060788657256;0;(1,2);(2,1);(3,1);(4,2);(5,2);(6,1);(7,2);(8,2);(9,2);(10,3);(11,2);(12,1);(13,2);(14,3);(15,2);(16,2);(17,4);(18,2);(19,2);(20,1);(21,2);(22,1);(23,2);(24,2);(25,2);(26,2);(27,2);(28,2);(29,4);(30,1);(31,1);(32,2);(33,2);(34,3);(35,2);(36,2);(37,5);(38,3);(39,3);(40,2);(41,1);(42,1);(43,2);(44,2);(45,2);(46,2);(47,2);(48,1);(49,2);(50,2);
