10;14;0;25;25.0;4;4;0;0.0;1;7;0;0.0;1.046446462021012;0;(1,1);(2,1);(3,2);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,2);(11,1);(12,1);(13,1);(14,2);(15,1);(16,1);(17,1);(18,1);(19,1);(20,2);(21,1);(22,1);(23,2);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,1);
20;19;0;25;25.0;1;4;0;0.0;1;5;0;0.0;2.672102364137951;0;(1,1);(2,1);(3,2);(4,1);(5,1);(6,1);(7,1);(8,1);(9,1);(10,2);(11,1);(12,1);(13,2);(14,2);(15,1);(16,1);(17,2);(18,2);(19,1);(20,2);(21,2);(22,3);(23,2);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,2);
30;20;0;25;25.0;1;3;0;0.0;0;6;0;0.0;4.572659455308294;0;(1,1);(2,1);(3,2);(4,1);(5,1);(6,1);(7,2);(8,1);(9,1);(10,2);(11,1);(12,1);(13,2);(14,2);(15,1);(16,1);(17,2);(18,2);(19,1);(20,2);(21,2);(22,3);(23,2);(24,1);(25,1);(26,1);(27,1);(28,1);(29,1);(30,2);
40;26;0;25;25.0;1;1;0;0.0;1;1;0;0.0;6.490620492247425;0;(1,1);(2,2);(3,3);(4,1);(5,1);(6,1);(7,2);(8,1);(9,1);(10,2);(11,1);(12,1);(13,2);(14,2);(15,1);(16,1);(17,2);(18,2);(19,1);(20,2);(21,2);(22,3);(23,2);(24,1);(25,2);(26,2);(27,1);(28,2);(29,1);(30,3);
50;26;0;25;25.0;2;0;0;0.0;0;2;0;0.0;8.506662686855343;0;(1,1);(2,2);(3,3);(4,1);(5,1);(6,1);(7,2);(8,1);(9,1);(10,2);(11,1);(12,1);(13,2);(14,2);(15,1);(16,1);(17,2);(18,2);(19,1);(20,2);(21,2);(22,3);(23,2);(24,1);(25,2);(26,2);(27,1);(28,2);(29,1);(30,3);
60;26;0;25;25.0;0;2;0;0.0;0;2;0;0.0;10.799631443853928;0;(1,1);(2,2);(3,3);(4,1);(5,1);(6,1);(7,2);(8,1);(9,1);(10,2);(11,1);(12,1);(13,2);(14,2);(15,1);(16,1);(17,2);(18,2);(19,1);(20,2);(21,2);(22,3);(23,2);(24,1);(25,2);(26,2);(27,1);(28,2);(29,1);(30,3);
70;25;1;25;25.0;1;1;0;0.0;0;2;0;0.0;13.27526554773802;0;(1,1);(2,2);(3,3);(4,1);(5,1);(6,1);(7,2);(8,1);(9,1);(10,2);(11,1);(12,1);(13,2);(14,2);(15,1);(16,1);(17,2);(18,2);(19,1);(20,2);(21,2);(22,3);(23,2);(24,1);(25,2);(26,2);(27,1);(28,2);(29,1);(30,3);
80;26;0;25;25.0;0;2;0;0.0;2;0;0;0.0;15.550265023218868;0;(1,1);(2,2);(3,3);(4,1);(5,1);(6,1);(7,2);(8,1);(9,1);(10,2);(11,1);(12,1);(13,2);(14,2);(15,1);(16,1);(17,2);(18,2);(19,1);(20,2);(21,2);(22,3);(23,2);(24,1);(25,2);(26,2);(27,1);(28,2);(29,1);(30,3);
90;22;4;25;25.0;1;1;0;0.0;1;1;0;0.0;17.76709571440969;0;(1,1);(2,2);(3,3);(4,1);(5,1);(6,1);(7,2);(8,1);(9,1);(10,3);(11,1);(12,2);(13,2);(14,2);(15,1);(16,1);(17,2);(18,2);(19,1);(20,2);(21,2);(22,3);(23,2);(24,1);(25,2);(26,2);(27,1);(28,2);(29,1);(30,3);
100;21;5;25;25.0;2;0;0;0.0;0;2;0;0.0;20.04873795088949;0;(1,1);(2,2);(3,3);(4,1);(5,1);(6,1);(7,2);(8,1);(9,1);(10,3);(11,1);(12,2);(13,2);(14,2);(15,1);(16,1);(17,2);(18,2);(19,1);(20,2);(21,2);(22,3);(23,2);(24,1);(25,2);(26,2);(27,1);(28,2);(29,1);(30,3);
110;24;1;25;25.0;1;2;0;0.0;1;1;0;0.0;22.345392090666515;0;(1,1);(2,2);(3,3);(4,1);(5,1);(6,1);(7,2);(8,1);(9,1);(10,3);(11,1);(12,2);(13,2);(14,2);(15,1);(16,1);(17,2);(18,2);(19,1);(20,2);(21,2);(22,3);(23,2);(24,1);(25,3);(26,2);(27,1);(28,2);(29,1);(30,3);
120;22;3;25;25.0;0;3;0;0.0;1;1;0;0.0;24.379685775052636;0;(1,1);(2,2);(3,3);(4,1);(5,1);(6,1);(7,2);(8,1);(9,1);(10,3);(11,1);(12,2);(13,2);(14,2);(15,1);(16,1);(17,2);(18,2);(19,1);(20,2);(21,2);(22,3);(23,2);(24,1);(25,3);(26,2);(27,1);(28,2);(29,1);(30,3);
130;26;0;24;24.933333333333334;1;0;1;0.06666666666666667;2;1;0;0.0;26.63295419297013;0;(1,1);(2,2);(3,3);(4,1);(5,1);(6,1);(7,2);(8,1);(9,1);(10,3);(11,1);(12,3);(13,2);(14,2);(15,1);(16,1);(17,2);(18,2);(19,1);(20,2);(21,2);(22,3);(23,3);(24,1);(25,3);(26,2);(27,1);(28,2);(29,1);(30,3);
140;22;4;24;24.733333333333334;1;0;1;0.26666666666666666;2;1;0;0.0;28.728300128725;0;(1,1);(2,2);(3,3);(4,1);(5,1);(6,1);(7,2);(8,1);(9,1);(10,3);(11,1);(12,3);(13,2);(14,2);(15,1);(16,1);(17,2);(18,2);(19,1);(20,2);(21,2);(22,3);(23,3);(24,1);(25,3);(26,2);(27,1);(28,2);(29,1);(30,3);
150;23;2;22;24.366666666666667;2;0;3;0.6333333333333333;1;2;0;0.0;30.638757605305432;0;(1,1);(2,2);(3,3);(4,1);(5,1);(6,1);(7,2);(8,1);(9,1);(10,3);(11,1);(12,3);(13,2);(14,2);(15,2);(16,1);(17,2);(18,2);(19,1);(20,2);(21,2);(22,3);(23,3);(24,1);(25,3);(26,2);(27,1);(28,2);(29,1);(30,3);
160;23;1;22;24.0;4;0;3;1.0;0;2;0;0.0;32.35249091416127;0;(1,1);(2,2);(3,4);(4,1);(5,1);(6,1);(7,2);(8,1);(9,1);(10,3);(11,1);(12,3);(13,2);(14,2);(15,2);(16,1);(17,2);(18,2);(19,1);(20,2);(21,2);(22,3);(23,3);(24,1);(25,3);(26,2);(27,1);(28,2);(29,2);(30,3);
170;22;1;22;23.5;5;1;3;1.5;1;0;0;0.0;34.64318353298297;0;(1,2);(2,2);(3,4);(4,1);(5,1);(6,1);(7,2);(8,1);(9,1);(10,3);(11,1);(12,3);(13,2);(14,2);(15,2);(16,1);(17,2);(18,2);(19,1);(20,2);(21,2);(22,3);(23,3);(24,1);(25,3);(26,2);(27,2);(28,3);(29,2);(30,3);
180;23;0;21;22.966666666666665;4;2;4;2.033333333333333;0;1;0;0.0;37.411024307191965;0;(1,2);(2,2);(3,4);(4,1);(5,1);(6,1);(7,2);(8,1);(9,1);(10,3);(11,1);(12,3);(13,2);(14,2);(15,2);(16,1);(17,2);(18,2);(19,1);(20,2);(21,2);(22,3);(23,3);(24,1);(25,3);(26,2);(27,2);(28,3);(29,2);(30,3);
190;20;4;21;21.966666666666665;5;0;4;3.033333333333333;1;0;0;0.0;39.766232399962995;0;(1,2);(2,2);(3,4);(4,1);(5,1);(6,1);(7,2);(8,1);(9,1);(10,3);(11,1);(12,3);(13,2);(14,2);(15,2);(16,1);(17,2);(18,2);(19,1);(20,2);(21,2);(22,3);(23,3);(24,1);(25,4);(26,2);(27,2);(28,3);(29,2);(30,3);
200;20;1;21;21.533333333333335;6;1;4;3.466666666666667;0;2;0;0.0;41.792334504256054;0;(1,2);(2,2);(3,4);(4,2);(5,1);(6,1);(7,2);(8,1);(9,1);(10,3);(11,1);(12,4);(13,2);(14,2);(15,2);(16,1);(17,2);(18,2);(19,1);(20,2);(21,2);(22,3);(23,3);(24,1);(25,4);(26,2);(27,2);(28,3);(29,2);(30,4);
210;20;0;20;21.233333333333334;7;0;5;3.7666666666666666;1;2;0;0.0;44.28703455594322;0;(1,2);(2,2);(3,4);(4,2);(5,1);(6,1);(7,2);(8,1);(9,1);(10,3);(11,1);(12,4);(13,2);(14,2);(15,2);(16,2);(17,2);(18,2);(19,1);(20,2);(21,2);(22,3);(23,3);(24,1);(25,4);(26,2);(27,2);(28,3);(29,2);(30,4);
220;20;1;20;20.766666666666666;4;2;5;4.233333333333333;2;1;0;0.0;46.74963310757865;0;(1,2);(2,2);(3,5);(4,2);(5,1);(6,1);(7,2);(8,1);(9,1);(10,3);(11,1);(12,4);(13,2);(14,2);(15,2);(16,2);(17,2);(18,2);(19,1);(20,2);(21,2);(22,3);(23,3);(24,1);(25,4);(26,2);(27,2);(28,3);(29,2);(30,4);
230;19;1;19;20.4;5;3;6;4.6;0;2;0;0.0;49.06774324303065;0;(1,2);(2,2);(3,5);(4,2);(5,1);(6,1);(7,2);(8,1);(9,1);(10,3);(11,1);(12,4);(13,2);(14,2);(15,2);(16,3);(17,2);(18,2);(19,2);(20,2);(21,2);(22,3);(23,3);(24,1);(25,4);(26,2);(27,2);(28,3);(29,2);(30,4);
240;18;2;19;20.133333333333333;6;2;6;4.866666666666666;1;1;0;0.0;51.27816586631462;0;(1,2);(2,2);(3,5);(4,2);(5,1);(6,1);(7,2);(8,1);(9,1);(10,3);(11,1);(12,4);(13,2);(14,2);(15,2);(16,3);(17,2);(18,2);(19,2);(20,2);(21,2);(22,3);(23,3);(24,1);(25,4);(26,2);(27,2);(28,3);(29,2);(30,4);
250;19;2;16;19.6;6;1;9;5.4;1;1;0;0.0;53.35743710985418;0;(1,2);(2,2);(3,5);(4,2);(5,1);(6,1);(7,2);(8,1);(9,1);(10,3);(11,1);(12,4);(13,2);(14,2);(15,2);(16,4);(17,2);(18,2);(19,2);(20,2);(21,2);(22,3);(23,3);(24,1);(25,4);(26,2);(27,2);(28,3);(29,2);(30,4);
260;17;4;16;18.2;7;0;9;6.8;0;2;0;0.0;55.33916233021163;0;(1,2);(2,2);(3,5);(4,2);(5,1);(6,1);(7,2);(8,1);(9,1);(10,3);(11,1);(12,4);(13,2);(14,2);(15,2);(16,4);(17,2);(18,2);(19,2);(20,2);(21,2);(22,3);(23,3);(24,1);(25,4);(26,2);(27,2);(28,3);(29,2);(30,4);
270;16;3;15;17.466666666666665;8;1;10;7.533333333333333;1;1;0;0.0;57.667403925430044;0;(1,2);(2,2);(3,5);(4,2);(5,1);(6,1);(7,2);(8,1);(9,1);(10,3);(11,1);(12,4);(13,2);(14,2);(15,2);(16,4);(17,2);(18,2);(19,2);(20,2);(21,2);(22,3);(23,3);(24,1);(25,5);(26,3);(27,2);(28,3);(29,2);(30,4);
280;15;3;14;16.933333333333334;8;1;11;8.066666666666666;0;3;0;0.0;59.898851159957346;0;(1,2);(2,2);(3,5);(4,2);(5,1);(6,1);(7,2);(8,1);(9,1);(10,3);(11,1);(12,4);(13,3);(14,2);(15,2);(16,4);(17,2);(18,2);(19,2);(20,2);(21,2);(22,3);(23,3);(24,1);(25,5);(26,3);(27,2);(28,3);(29,2);(30,4);
290;13;3;12;15.8;11;0;13;9.2;3;0;0;0.0;62.2539313761911;0;(1,2);(2,2);(3,5);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,3);(11,1);(12,4);(13,3);(14,3);(15,2);(16,4);(17,2);(18,2);(19,2);(20,2);(21,2);(22,3);(23,4);(24,1);(25,5);(26,3);(27,2);(28,3);(29,2);(30,4);
300;11;3;11;14.8;14;0;14;10.2;0;2;0;0.0;64.42189356848019;0;(1,2);(2,3);(3,5);(4,2);(5,2);(6,1);(7,2);(8,1);(9,2);(10,3);(11,1);(12,4);(13,3);(14,4);(15,2);(16,4);(17,2);(18,2);(19,2);(20,2);(21,2);(22,3);(23,5);(24,1);(25,5);(26,3);(27,2);(28,3);(29,2);(30,4);
310;13;1;10;13.5;14;1;15;11.5;0;1;0;0.0;66.7533978031699;0;(1,2);(2,3);(3,5);(4,2);(5,2);(6,2);(7,2);(8,1);(9,2);(10,3);(11,1);(12,4);(13,3);(14,5);(15,2);(16,5);(17,2);(18,2);(19,2);(20,2);(21,2);(22,3);(23,5);(24,1);(25,5);(26,3);(27,2);(28,3);(29,2);(30,5);
320;11;2;10;12.333333333333334;15;0;15;12.666666666666666;1;1;0;0.0;68.86532268894925;0;(1,2);(2,3);(3,5);(4,2);(5,2);(6,2);(7,2);(8,1);(9,2);(10,3);(11,1);(12,4);(13,3);(14,5);(15,2);(16,5);(17,2);(18,3);(19,2);(20,2);(21,2);(22,3);(23,5);(24,1);(25,5);(26,3);(27,2);(28,4);(29,2);(30,5);
